0:0:0:0:0:0:0:1 - - [06/May/2024:12:06:51 +0545] "GET /EvoXcw/pages/login.jsp HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [06/May/2024:12:06:58 +0545] "POST /EvoXcw/login HTTP/1.1" 200 1363
0:0:0:0:0:0:0:1 - - [06/May/2024:12:06:58 +0545] "GET /stylesheets/login.css HTTP/1.1" 404 776
0:0:0:0:0:0:0:1 - - [06/May/2024:12:07:02 +0545] "GET /EvoXcw/register.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/May/2024:12:07:02 +0545] "GET /EvoXcw/pages/login.jsp HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [06/May/2024:12:07:07 +0545] "GET /EvoXcw/pages/register.jsp HTTP/1.1" 200 3072
0:0:0:0:0:0:0:1 - - [06/May/2024:12:07:19 +0545] "POST /EvoXcw/registeruser HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/May/2024:12:07:19 +0545] "GET /EvoXcw/pages/login.jsp HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [06/May/2024:12:10:27 +0545] "GET /EvoXcw/pages/register.jsp HTTP/1.1" 200 3072
0:0:0:0:0:0:0:1 - - [06/May/2024:12:10:28 +0545] "POST /EvoXcw/registeruser HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/May/2024:12:10:28 +0545] "GET /EvoXcw/pages/login.jsp HTTP/1.1" 200 1283
0:0:0:0:0:0:0:1 - - [06/May/2024:12:10:30 +0545] "GET /EvoXcw/pages/register.jsp HTTP/1.1" 200 3072
